"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Tolo Harbour and Channel","TM3","1996-10-04","1","Middle Water","1.1","0.24","1.1","142","9.4","60","140","0.003","0.002","0.069","7.8","11","30.9","0.8","2.3","2.9","27.8","0.25","0.63","0.64","0.12","1.4","0.008","1.7"
"Tolo Harbour and Channel","TM3","1996-10-04","1","Bottom Water","1.2","0.26","0.6","71","4.7","25","54","<0.002","0.003","0.084","7.9","5.7","31.4","0.8","2.6","1.4","27.9","0.27","0.47","0.48","0.14","1","0.011","0.7"
"Tolo Harbour and Channel","TM3","1996-10-24","1","Surface Water","11","0.19","36","157","10.6","140","1700","0.005","0.004","0.13","8.6","18","28.2","1.2","0.33","5.7","27.5","0.2","0.9","0.91","0.4","1.4","0.032","4.8"
"Tolo Harbour and Channel","TM3","1996-10-24","1","Middle Water","2.3","0.037","10","126","8.4","30","200","0.008","0.01","0.051","8.2","4.8","30.9","1.2","0.95","1.8","27.1","0.06","0.26","0.28","0.19","0.5","0.003","1.2"
"Tolo Harbour and Channel","TM3","1996-10-24","1","Bottom Water","1.6","0.025","10","91","5.9","3","3","0.007","0.004","0.04","7.8","4.8","32.3","1.2","0.85","1.4","27.6","0.04","0.26","0.27","0.15","1.4","0.001","0.8"
"Tolo Harbour and Channel","TM3","1996-11-08","1","Surface Water","4.8","0.12","34","147","9.8","80","170","0.013","<0.002","0.046","9","7.8","29.7","1.5","0.07","6.2","27.5","0.14","0.78","0.8","0.21","3.6","0.043","4.6"
"Tolo Harbour and Channel","TM3","1996-11-08","1","Middle Water","4.5","0.1","48","192","12.9","30","130","0.002","<0.002","0.047","8.7","7.6","31.6","1.5","0.1","5.6","26.7","0.1","0.86","0.86","0.18","2.9","0.019","4.2"
"Tolo Harbour and Channel","TM3","1996-11-08","1","Bottom Water","2.1","0.031","26","162","10.9","13","27","<0.002","0.017","0.035","8.3","3.8","32.4","1.5","0.21","4","26.3","0.05","0.7","0.72","0.14","3.7","0.003","2.6"
"Tolo Harbour and Channel","TM3","1996-11-20","1","Surface Water","3.1","0.1","28","114","8.1","2300","4900","0.04","0.024","0.067","8.1","6.5","31.4","1.7","0.12","3.8","23.4","0.16","0.65","0.71","0.22","1.5","0.004","2.2"
"Tolo Harbour and Channel","TM3","1996-11-20","1","Middle Water","2.6","0.12","23","105","7.5","600","1600","0.031","0.011","0.036","8.1","6.2","32.2","1.7","0.12","2.7","23.1","0.16","0.63","0.67","0.14","1.2","0.005","1.6"
"Tolo Harbour and Channel","TM3","1996-11-20","1","Bottom Water","2","0.081","21","112","7.9","180","430","0.027","0.01","0.04","8","6.1","32.3","1.7","0.17","2.3","23.5","0.12","0.78","0.82","0.14","2.1","0.003","1.2"
"Tolo Harbour and Channel","TM3","1996-12-05","1","Surface Water","0.9","0.29","3","86","6.2","350","800","0.029","0.016","0.061","8.2","1.3","31.9","3.5","1.1","1.6","21.8","0.34","0.9","0.95","0.15","2.7","0.015","0.8"
"Tolo Harbour and Channel","TM3","1996-12-05","1","Middle Water","0.9","0.26","3.1","78","5.6","440","550","0.029","0.016","0.052","8.2","1.3","32.2","3.5","1","1.5","21.7","0.31","0.96","1.01","0.15","2.6","0.013","0.7"
"Tolo Harbour and Channel","TM3","1996-12-05","1","Bottom Water","0.6","0.12","2.9","78","5.7","110","210","0.011","0.006","0.042","8.2","1.4","32.7","3.5","0.82","1.3","21.6","0.14","0.66","0.68","0.12","3.7","0.006","0.6"
"Tolo Harbour and Channel","TM3","1996-12-19","1","Surface Water","7.1","0.07","21","151","12.1","13","18","0.003","0.002","0.02","8.8","19","31.3","0.8","0.17","6","20.2","0.08","0.65","0.66","0.15","4.5","0.011","3.8"
"Tolo Harbour and Channel","TM3","1996-12-19","1","Middle Water","4.9","0.024","11","150","12.3","250","570","0.002","0.002","0.012","8.5","23","32","0.8","0.15","2","19.7","0.03","0.64","0.64","0.13","3.1","0.002","1.5"
"Tolo Harbour and Channel","TM3","1996-12-19","1","Bottom Water","2.5","0.087","16","151","12.5","900","3100","0.004","<0.002","0.029","8.2","5.3","32.4","0.8","0.64","2.3","19.5","0.09","0.58","0.59","0.09","2.7","0.004","1.6"
"Tolo Harbour and Channel","TM4","1996-01-05","1","Surface Water","2.6","0.15","3.8","80","6.3","13","17","<0.002","<0.002","0.033","8.6","2.9","32.6","2.5","0.77","2.6","17.6","0.15","0.32","0.32","0.11","4.4","0.014","1.6"
"Tolo Harbour and Channel","TM4","1996-01-05","1","Middle Water","1.9","0.12","4.1","82","6.4","5","9","<0.002","0.003","0.023","8.6","2.2","33","2.5","3.1","2.2","17.3","0.13","0.28","0.29","0.1","3.2","0.011","1.2"
"Tolo Harbour and Channel","TM4","1996-01-05","1","Bottom Water","2.2","0.13","3.4","84","6.6","12","14","<0.002","<0.002","0.033","8.6","1.8","33.4","2.5","0.82","2.2","17.3","0.13","0.3","0.3","0.11","3.1","0.011","1.3"
"Tolo Harbour and Channel","TM4","1996-01-22","1","Surface Water","6.5","0.056","49","96","7.4","310","420","<0.002","<0.002","0.016","8.6","6.6","32.6","1.5","0.71","3.4","18","0.06","0.63","0.63","0.25","4.9","0.005","2.2"
"Tolo Harbour and Channel","TM4","1996-01-22","1","Middle Water","3","0.073","8.9","100","7.8","28","42","0.002","0.004","0.021","8.5","2.6","33.2","1.5","1.1","1.9","18","0.08","0.34","0.35","0.14","4.6","0.006","1.2"
"Tolo Harbour and Channel","TM4","1996-01-22","1","Bottom Water","2.5","0.15","6.1","95","7.4","16","30","0.009","0.002","0.038","8.3","2.3","33.6","1.5","1.5","2.4","17.8","0.16","0.35","0.36","0.34","4.6","0.008","1.5"
"Tolo Harbour and Channel","TM4","1996-02-08","1","Surface Water",">7.6","0.25","73","120","9.4","700","1700","0.036","0.011","0.23","8.7","87","31.9","0.5","0.59","4.6","17.8","0.3","0.56","0.61","0.58","1.8","0.027","4"
"Tolo Harbour and Channel","TM4","1996-02-08","1","Middle Water","1.9","0.19","1","123","9.7","8","19","<0.002","0.003","0.034","8.5","4.2","33.5","0.5","0.62","1.5","17","0.2","0.39","0.4","0.17","0.6","0.014","1"
"Tolo Harbour and Channel","TM4","1996-02-08","1","Bottom Water","0.7","0.064","0.6","124","9.7","3","6","<0.002","<0.002","0.024","8.2","2.2","33.8","0.5","0.92","0.9","17.4","0.07","0.26","0.26","0.16","0.5","0.003","<0.5"
"Tolo Harbour and Channel","TM4","1996-02-26","1","Surface Water","0.7","0.16","1.6","79","6.5","320","500","0.051","0.012","0.039","8.1","0.6","33.7","3.2","0.88","1.6","14.7","0.22","0.35","0.41","0.22","2.3","0.004","<0.5"
"Tolo Harbour and Channel","TM4","1996-02-26","1","Middle Water","0.6","0.15","1","79","6.5","340","510","0.05","0.011","0.038","8.1","1.4","33.7","3.2","0.97","1.7","14.7","0.21","0.32","0.38","0.23","2.1","0.004","0.5"
"Tolo Harbour and Channel","TM4","1996-02-26","1","Bottom Water","0.6","0.16","1.4","79","6.5","290","350","0.046","0.012","0.04","8.1","0.9","33.9","3.2","1","1.6","14.7","0.22","0.34","0.4","0.21","2","0.004","0.7"
"Tolo Harbour and Channel","TM4","1996-03-15","1","Surface Water","1.9","0.082","5.8","100","7.8","31","53","0.11","0.009","0.011","8.4","4","32.9","2.2","0.29","1.2","17.8","0.2","0.37","0.49","0.13","3.9","0.005","0.5"
"Tolo Harbour and Channel","TM4","1996-03-15","1","Middle Water","1.7","0.09","4.8","102","8.1","13","34","0.08","0.01","0.021","8.3","2.8","33.4","2.2","0.32","1.7","17","0.18","0.21","0.3","0.11","3.6","0.005","0.9"
"Tolo Harbour and Channel","TM4","1996-03-15","1","Bottom Water","1.1","0.054","2.7","99","7.9","7","10","0.055","0.006","0.019","8.2","2.3","34","2.2","0.32","1.2","16.6","0.12","0.21","0.27","0.09","3.7","0.002","0.6"
"Tolo Harbour and Channel","TM4","1996-03-27","1","Surface Water","7","0.19","20","123","9.1","4","15","<0.002","0.002","0.038","8.6","17","32.5","1.3","0.21","3","20.3","0.19","0.81","0.81","0.15","3.7","0.021","1.8"
"Tolo Harbour and Channel","TM4","1996-03-27","1","Middle Water","2.7","0.13","5.2","130","9.8","7","17","0.003","<0.002","0.019","8.5","8.5","33.1","1.3","0.28","3.2","19.2","0.14","0.41","0.42","0.1","3","0.011","1.8"
"Tolo Harbour and Channel","TM4","1996-03-27","1","Bottom Water","1","0.089","1.8","136","10.5","9","19","0.012","<0.002","0.021","8.2","3.9","33.9","1.3","0.69","2.6","17.8","0.1","0.23","0.24","0.06","3.1","0.004","1"
"Tolo Harbour and Channel","TM4","1996-04-11","1","Surface Water","2.4","0.11","10","98","7.6","150","470","0.19","0.02","0.043","8.1","2.2","32.5","2.2","0.87","1.4","18.4","0.32","0.42","0.63","0.13","3.4","0.004","0.7"
"Tolo Harbour and Channel","TM4","1996-04-11","1","Middle Water","2.4","0.1","11","98","7.5","250","470","0.2","0.021","0.058","8.1","3","32.8","2.2","0.87","1.6","18.4","0.32","0.45","0.67","0.16","3.1","0.003","0.8"
"Tolo Harbour and Channel","TM4","1996-04-11","1","Bottom Water","2.5","0.066","13","99","7.6","140","310","0.17","0.018","0.047","8.1","2.8","33.2","2.2","0.9","1.4","18.3","0.25","0.36","0.55","0.13","2.9","0.002","0.7"
"Tolo Harbour and Channel","TM4","1996-04-26","1","Surface Water","6.6","0.092","25","189","13.5","7","16","<0.002","0.002","0.012","8.9","25","30.5","1.5","0.21","4.6","23.3","0.1","0.96","0.96","0.25","4.4","0.021","3.4"
"Tolo Harbour and Channel","TM4","1996-04-26","1","Middle Water","1.9","0.006","10","183","13.6","10","80","<0.002","0.002","0.014","8.6","4.3","32.6","1.5","0.23","3.2","20.4","0.01","0.38","0.38","0.12","3.6","0.001","1.3"
"Tolo Harbour and Channel","TM4","1996-04-26","1","Bottom Water","0.7","0.013","5.5","133","10.1","<1","<1","0.014","0.003","0.054","8.2","2.3","33.3","1.5","1.6","1.6","19","0.03","0.54","0.56","0.16","3.7","0.001","0.7"
"Tolo Harbour and Channel","TM4","1996-05-09","1","Surface Water","6.1","0.094","34","132","9.3","30","41","<0.002","0.003","0.023","8.7","5.6","30.4","1","0.65","3.9","23.9","0.1","0.51","0.52","0.2","4.5","0.016","3.2"
"Tolo Harbour and Channel","TM4","1996-05-09","1","Middle Water","2.8","0.097","16","133","9.4","33","55","<0.002","0.002","0.023","8.6","5","31.5","1","0.74","2.8","23.6","0.1","0.33","0.33","0.14","3.7","0.013","2"
"Tolo Harbour and Channel","TM4","1996-05-09","1","Bottom Water","0.7","0.081","3","101","7.2","13","18","0.011","<0.002","0.025","8.3","2.6","32.5","1","0.61","1.3","22.7","0.09","0.2","0.21","0.12","3.7","0.006","0.7"
"Tolo Harbour and Channel","TM4","1996-05-22","1","Surface Water","6.3","0.083","8.7","115","7.6","50","100","0.002","<0.002","0.008","8.8","4.1","30.5","1.5","0.27","5","28","0.09","0.68","0.68","0.2","4.4","0.021","3.6"
"Tolo Harbour and Channel","TM4","1996-05-22","1","Middle Water","5.5","0.078","4.5","126","8.6","53","66","<0.002","0.002","0.01","8.7","9.8","31.7","1.5","0.35","4.6","25.7","0.08","0.6","0.6","0.18","4.2","0.014","3.7"
"Tolo Harbour and Channel","TM4","1996-05-22","1","Bottom Water","1.8","0.081","5.9","119","8.4","3","9","<0.002","0.003","0.023","8.2","1.5","33.2","1.5","0.47","1.9","22.9","0.09","0.32","0.33","0.13","4.5","0.005","1.3"
"Tolo Harbour and Channel","TM4","1996-06-06","1","Surface Water","3.7","0.069","11","101","6.7","32","42","0.002","0.005","0.04","8.4","2.2","31.6","1.7","0.21","4.2","27.7","0.08","0.38","0.39","0.16","3.8","0.009","3.2"
"Tolo Harbour and Channel","TM4","1996-06-06","1","Middle Water","3.6","0.093","10","98","6.6","56","62","0.006","<0.002","0.036","8.3","2.9","32.2","1.7","0.14","4.4","26.3","0.1","0.46","0.47","0.15","3.9","0.008","3.1"
"Tolo Harbour and Channel","TM4","1996-06-06","1","Bottom Water","1.7","0.084","8.6","70","4.8","60","110","0.007","<0.002","0.045","8","3","32.6","1.7","0.43","3.5","24.7","0.09","0.32","0.33","0.17","4.4","0.003","2"
"Tolo Harbour and Channel","TM4","1996-06-24","1","Surface Water","1.2","0.19","8.7","95","6.5","5000","15000","0.1","0.025","0.035","8.1","4.9","27.4","1.5","2.4","11","27.2","0.32","0.54","0.67","0.14","2.9","0.012","3"
"Tolo Harbour and Channel","TM4","1996-06-24","1","Middle Water","0.9","0.056","8.2","87","5.8","1100","1600","0.025","0.016","0.036","8.1","3.8","30.4","1.5","1.3","3.4","27.4","0.1","0.29","0.33","0.12","1.7","0.004","2"
"Tolo Harbour and Channel","TM4","1996-06-24","1","Bottom Water","1.1","0.062","6.6","90","6.1","400","4000","0.013","0.013","0.036","7.8","5.5","33.3","1.5","1.2","2.8","25.4","0.09","0.28","0.31","0.14","2.2","0.002","2"
"Tolo Harbour and Channel","TM4","1996-07-05","1","Surface Water","3.9","<0.005","16","197","12.5","60","120","0.002","<0.002","0.009","8.5","2.1","29.9","1.6","0.12","4.4","30.4","0.01","0.35","0.35","0.11","1.4","0.001","2.6"
"Tolo Harbour and Channel","TM4","1996-07-05","1","Middle Water","3.7","0.05","31","190","12.4","900","1400","<0.002","0.003","0.014","8.3","6.5","31.4","1.6","0.63","4.6","28.1","0.06","0.42","0.43","0.16","1.7","0.005","2.6"
"Tolo Harbour and Channel","TM4","1996-07-05","1","Bottom Water","0.8","0.017","7","97","6.7","3","20","0.053","0.035","0.049","7.7","2.2","33.9","1.6","1.7","1.6","24.4","0.11","0.13","0.22","0.15","1.4","0.001","0.8"
"Tolo Harbour and Channel","TM4","1996-07-18","1","Surface Water","3.5","<0.005","11","161","10.4","20","30","0.26","0.008","0.015","8.2","4.3","31.9","1.8","0.41","4","28.8","0.27","0.29","0.56","0.21","1.2","0.001","2"
"Tolo Harbour and Channel","TM4","1996-07-18","1","Middle Water","4","<0.005","15","165","10.7","60","90","<0.002","0.003","0.016","8.2","6.5","32.3","1.8","0.52","4.5","28.1","0.01","0.38","0.39","0.2","1.2","0.001","3"
"Tolo Harbour and Channel","TM4","1996-07-18","1","Bottom Water","3","0.044","16","126","8.7","10","20","<0.002","0.002","0.018","7.6","6.9","34","1.8","0.9","4.6","24.3","0.05","0.35","0.35","0.19","1.6","0.001","3.4"
"Tolo Harbour and Channel","TM4","1996-08-05","1","Surface Water","2.6","0.006","13","147","9.7","2","8","0.004","<0.002","0.012","8.1","10","30.9","2.1","0.55","4.8","27.8","0.01","0.38","0.39","0.12","1.1","0.001","3"
"Tolo Harbour and Channel","TM4","1996-08-05","1","Middle Water","3.2","0.008","13","152","10","3","9","0.005","<0.002","0.01","8.1","11","30.9","2.1","0.53","4","27.5","0.02","0.24","0.25","0.14","1","0.001","2.9"
"Tolo Harbour and Channel","TM4","1996-08-05","1","Bottom Water","1.3","0.008","13","122","8.2","5","11","0.006","<0.002","0.011","7.9","7.6","31.9","2.1","0.78","3.4","26.7","0.02","0.19","0.2","0.12","0.9","0.001","2"
"Tolo Harbour and Channel","TM4","1996-08-19","1","Surface Water","4.6","<0.005","38","176","11.9","20","140","<0.002","0.002","0.008","8.5","5.1","25.2","1.5","0.47","5.2","28.3","0.01","0.51","0.51","0.09","1.2","0.001","3.4"
"Tolo Harbour and Channel","TM4","1996-08-19","1","Middle Water","0.7","0.015","7.3","198","13.3","14","36","0.078","0.032","0.036","7.9","3.6","31.5","1.5","1.5","1.4","26.7","0.13","0.13","0.24","0.12","0.8","0.001","1"
"Tolo Harbour and Channel","TM4","1996-08-19","1","Bottom Water","1.6","0.32","1.2","112","7.6","9","23","<0.002","0.002","0.095","7.6","1.9","33.6","1.5","4.1","15","24.8","0.32","0.43","0.43","0.21","1.9","0.006","2.8"
"Tolo Harbour and Channel","TM4","1996-09-06","1","Surface Water","4.3","0.018","2.4","149","9.5","7","15","0.008","0.002","0.014","8.5","25","30.8","2.1","0.14","4.8","29.8","0.03","0.38","0.39","0.12","0.8","0.003","3.2"
"Tolo Harbour and Channel","TM4","1996-09-06","1","Middle Water","2.8","<0.005","1.4","155","10","<1","1","0.01","<0.002","0.013","8.4","12","31.4","2.1","0.27","3.3","29","0.02","0.3","0.31","0.08","1","0.001","2.2"
"Tolo Harbour and Channel","TM4","1996-09-06","1","Bottom Water","2.4","0.01","1.5","139","9.1","5","7","<0.002","0.002","0.007","8.1","9.4","32.4","2.1","0.3","2.4","27.4","0.01","0.23","0.23","0.06","1","0.001","1.6"
"Tolo Harbour and Channel","TM4","1996-09-26","1","Surface Water","4.2","0.11","11","132","9.4","80","200","0.077","<0.002","0.018","8.4","63","16.9","1.8","0.06","5.6","27.6","0.19","0.74","0.82","0.07","1.4","0.016","3.1"
"Tolo Harbour and Channel","TM4","1996-09-26","1","Middle Water","0.6","0.24","0.3","160","10.6","5","13","0.013","0.012","0.049","8.4","2.6","28.8","1.8","1","0.9","28.6","0.27","0.6","0.63","0.08","0.5","0.03","<0.5"
"Tolo Harbour and Channel","TM4","1996-09-26","1","Bottom Water","1.2","0.33","0.5","46","3","2","15","0.003","0.003","0.09","7.9","2.1","30.8","1.8","3.2","2.2","27.7","0.34","0.8","0.81","0.13","1.5","0.012","0.7"
"Tolo Harbour and Channel","TM4","1996-10-04","1","Surface Water","1.3","0.16","1.5","68","4.5","1600","3000","0.073","0.005","0.084","7.9","16","27.6","0.8","2.4","3.3","28.6","0.24","0.58","0.66","0.16","1.3","0.008","2.1"
"Tolo Harbour and Channel","TM4","1996-10-04","1","Middle Water","0.4","0.091","0.2","30","2","18","35","0.021","<0.002","0.06","7.8","2.8","31.1","0.8","2","1","27.7","0.11","0.47","0.49","0.12","0.6","0.003","0.7"
"Tolo Harbour and Channel","TM4","1996-10-04","1","Bottom Water","0.3","0.018","0.4","26","1.7","1","4","0.079","0.044","0.031","7.9","3","31.5","0.8","1.5","1","27.9","0.14","0.34","0.46","0.06","0.7","0.001","<0.5"
"Tolo Harbour and Channel","TM4","1996-10-24","1","Surface Water","5.1","0.052","15","182","12.3","6","10","<0.002","0.004","0.06","8.7","8.4","28.1","1.5","0.16","3.2","27.2","0.06","0.51","0.52","0.19","1.6","0.011","2.2"
"Tolo Harbour and Channel","TM4","1996-10-24","1","Middle Water","6.6","0.084","16","184","12.3","6","10","0.005","0.004","0.06","8.4","24","30.2","1.5","0.19","4.2","27.2","0.09","0.59","0.6","0.22","0.7","0.01","3.2"
"Tolo Harbour and Channel","TM4","1996-10-24","1","Bottom Water","0.9","0.03","5.5","46","3","3","3","0.046","0.036","0.056","7.8","2.4","32.6","1.5","1.8","0.9","27.6","0.11","0.2","0.28","0.17","1","0.001","0.6"
"Tolo Harbour and Channel","TM4","1996-11-08","1","Surface Water","6.4","0.04","51","194","13","1000","2900","<0.002","0.003","0.077","9","8.6","29.9","1.5","0.06","6.7","27.3","0.05","1","1.01","0.29","3.8","0.014","4.6"
"Tolo Harbour and Channel","TM4","1996-11-08","1","Middle Water","1.1","0.08","8.3","208","13.9","90","500","0.007","0.013","0.049","8.7","2.9","31.6","1.5","1.1","2.4","26.6","0.1","0.68","0.7","0.17","3","0.016","1.4"
"Tolo Harbour and Channel","TM4","1996-11-08","1","Bottom Water","0.9","0.19","3","183","12.3","7","27","0.025","<0.002","0.063","8.4","0.9","32.4","1.5","2.2","2.7","26.3","0.22","0.61","0.64","0.18","3.3","0.02","1.4"
"Tolo Harbour and Channel","TM4","1996-11-20","1","Surface Water","3.5","0.084","21","109","7.9","100","280","0.003","0.003","0.056","8.1","8.8","31.9","1.7","0.05","3","22.4","0.09","0.57","0.58","0.18","1.3","0.004","2"
"Tolo Harbour and Channel","TM4","1996-11-20","1","Middle Water","3.3","0.075","22","141","10.1","120","280","0.005","<0.002","0.041","8.1","6.8","31.9","1.7","<0.05","3.4","22.7","0.08","0.61","0.62","0.13","1.1","0.003","1.8"
"Tolo Harbour and Channel","TM4","1996-11-20","1","Bottom Water","3.2","0.081","25","119","8.5","40","130","<0.002","0.002","0.046","8.1","8.1","32.2","1.7","0.08","3","22.7","0.09","0.59","0.59","0.18","1","0.004","1.8"
"Tolo Harbour and Channel","TM4","1996-12-05","1","Surface Water","1.8","0.16","5.2","104","7.6","1000","1500","0.022","0.012","0.053","8.2","3.7","31.7","3.8","0.73","1.8","21.3","0.19","0.81","0.84","0.17","2.7","0.009","1.1"
"Tolo Harbour and Channel","TM4","1996-12-05","1","Middle Water","1.6","0.14","5.2","100","7.3","500","1500","0.025","0.011","0.051","8.3","3","31.9","3.8","0.75","1.9","21.3","0.18","0.81","0.85","0.15","2.7","0.008","1"
"Tolo Harbour and Channel","TM4","1996-12-05","1","Bottom Water","0.5","0.055","2.8","100","7.2","17","42","0.006","0.005","0.016","8.2","3.2","32.8","3.8","1","2.5","21.5","0.07","0.72","0.73","0.1","3","0.003","0.9"
"Tolo Harbour and Channel","TM4","1996-12-19","1","Surface Water","4.3","0.03","16","153","11.6","16","25","<0.002","<0.002","0.013","8.5","8.4","31.8","1.5","0.22","4.5","19.6","0.03","0.56","0.56","0.11","3","0.002","2.9"
"Tolo Harbour and Channel","TM4","1996-12-19","1","Middle Water","4.2","0.045","12","161","12.3","10","19","0.002","<0.002","0.016","8.5","9.4","32","1.5","0.19","4.8","19.4","0.05","0.55","0.55","0.09","2.7","0.004","1.8"
"Tolo Harbour and Channel","TM4","1996-12-19","1","Bottom Water","3.5","0.034","8","158","12.2","19","32","0.002","<0.002","0.019","8.3","17","30.9","1.5","0.27","2.6","19.1","0.04","0.62","0.62","0.09","3","0.002","2"
"Tolo Harbour and Channel","TM5","1996-01-05","1","Surface Water","2.9","0.12","2.3","94","7.4","7","7","0.002","<0.002","0.027","8.9","3.8","32.5","1.7","1.2","2.2","17.4","0.12","0.47","0.47","0.1","3.8","0.019","1.4"
"Tolo Harbour and Channel","TM5","1996-01-05","1","Bottom Water","3","0.13","4.2","93","7.3","3","4","<0.002","<0.002","0.037","8.8","2.3","33","1.7","1.3","2.1","17.3","0.13","0.42","0.42","0.12","4.4","0.016","1.4"
"Tolo Harbour and Channel","TM5","1996-01-22","1","Surface Water","3","0.025","8.2","76","5.8","24","110","<0.002","<0.002","0.015","8.4","2.1","33.3","1.5","1.3","1.9","18.5","0.03","0.32","0.32","0.16","4.6","0.002","1"
"Tolo Harbour and Channel","TM5","1996-01-22","1","Bottom Water","3","0.013","8.3","77","5.9","40","60","0.007","0.002","0.02","8.4","3.2","33.4","1.5","1.5","1.8","18","0.02","0.26","0.27","0.33","4.4","0.001","1"
"Tolo Harbour and Channel","TM5","1996-02-08","1","Surface Water","3.8","1.2","0.4","84","6.6","<1","<1","0.003","<0.002","0.027","8.3","9.3","33.4","2","0.65","2.1","17.4","1.21","2.3","2.31","0.21","17.3","0.056","1.6"
"Tolo Harbour and Channel","TM5","1996-02-08","1","Bottom Water","1.5","0.13","<0.2","86","6.7","12","21","0.003","0.002","0.036","8.3","6","33.3","2","0.72","9.1","17.3","0.14","0.39","0.4","0.17","83.3","0.006","1.6"
"Tolo Harbour and Channel","TM5","1996-02-26","1","Surface Water","0.7","0.1","1","75","6.2","17","21","0.033","0.009","0.031","8.2","1.3","33.6","3.3","0.9","2.2","14.2","0.14","0.29","0.33","0.22","2","0.003","0.7"
"Tolo Harbour and Channel","TM5","1996-02-26","1","Bottom Water","0.6","0.11","0.9","75","6.2","11","15","0.028","0.009","0.034","8.2","1.8","33.6","3.3","1.1","2.4","14.3","0.15","0.32","0.36","0.22","1.9","0.003","0.8"
"Tolo Harbour and Channel","TM5","1996-03-15","1","Surface Water","1.2","0.06","2.9","77","6","19","22","0.005","0.003","0.021","8.3","1.9","33.7","2.8","0.31","0.8","17.4","0.07","0.13","0.14","0.1","4.3","0.003","<0.5"
"Tolo Harbour and Channel","TM5","1996-03-15","1","Bottom Water","0.9","0.078","2.2","81","6.3","8","10","0.004","<0.002","0.021","8.3","1.5","33.7","2.8","0.36","1.5","17.1","0.08","0.17","0.18","0.09","4.2","0.004","0.6"
"Tolo Harbour and Channel","TM5","1996-03-27","1","Surface Water","3.9","0.023","1.7","130","9.6","4","9","<0.002","<0.002","0.004","8.5","4.2","33","1.8","0.29","3","20.3","0.03","0.28","0.28","0.08","3.2","0.002","1.8"
"Tolo Harbour and Channel","TM5","1996-03-27","1","Bottom Water","3.6","0.035","2.1","131","10","8","13","<0.002","<0.002","0.011","8.4","3.8","33.4","1.8","0.48","8","18.7","0.04","0.33","0.33","0.07","3.5","0.002","2.2"
"Tolo Harbour and Channel","TM5","1996-04-11","1","Surface Water","3","0.067","7.6","92","7.1","100","120","0.033","0.006","0.022","8.1","6.4","32.9","3.5","0.75","1.2","18.5","0.11","0.37","0.41","0.12","2.9","0.002","0.6"
"Tolo Harbour and Channel","TM5","1996-04-11","1","Bottom Water","2.7","0.032","7.2","93","7.1","20","30","0.029","0.005","0.025","8.1","7","33","3.5","0.79","1","18.4","0.07","0.38","0.41","0.09","2.9","0.001","0.6"
"Tolo Harbour and Channel","TM5","1996-04-26","1","Surface Water","1.6","<0.005","2.8","124","8.9","<1","<1","<0.002","<0.002","0.009","8.5","2","31.8","3.2","0.21","1.2","23","0.01","0.35","0.35","0.12","4.1","0.001","0.7"
"Tolo Harbour and Channel","TM5","1996-04-26","1","Bottom Water","1.7","<0.005","5.2","121","8.8","2","9","<0.002","0.002","0.007","8.5","1.4","32.5","3.2","0.31","1.5","21.5","0.01","0.42","0.42","0.11","9.2","0.001","0.9"
"Tolo Harbour and Channel","TM5","1996-05-09","1","Surface Water","3.3","0.066","24","115","8.1","9","24","0.003","0.002","0.016","8.7","5.2","31.2","2","0.66","3.5","23.8","0.07","0.46","0.47","0.16","6.5","0.011","2.8"
"Tolo Harbour and Channel","TM5","1996-05-09","1","Bottom Water","1","0.078","5.8","111","7.9","5","8","<0.002","0.003","0.015","8.5","3.1","31.6","2","0.6","1.9","23.4","0.08","0.25","0.26","0.11","17.8","0.009","1"
"Tolo Harbour and Channel","TM5","1996-05-22","1","Surface Water","1.1","0.045","3.4","90","5.9","5","8","<0.002","<0.002","0.021","8.5","<0.2","31.5","2.5","0.68","1.8","27.8","0.05","0.22","0.22","0.11","4.2","0.006","1"
"Tolo Harbour and Channel","TM5","1996-05-22","1","Bottom Water","1.8","0.053","4","92","6.2","<1","<1","<0.002","0.002","0.014","8.5","<0.2","31.7","2.5","0.49","1.4","26.1","0.06","0.31","0.31","0.14","4.2","0.007","1"
"Tolo Harbour and Channel","TM5","1996-06-06","1","Surface Water","2.7","0.035","5.1","99","6.3","5","11","0.002","<0.002","0.012","8.6","0.5","30.9","2.6","0.17","2.6","29.8","0.04","0.3","0.3","0.13","4.1","0.007","1.8"
"Tolo Harbour and Channel","TM5","1996-06-06","1","Bottom Water","2.5","0.074","6.7","96","6.5","1","5","<0.002","<0.002","0.036","8.2","2.1","32.3","2.6","0.62","5.2","25.9","0.08","0.35","0.35","0.17","5.5","0.005","3.1"
