"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Port Shelter","PM3","1986-10-14","1","Middle Water","1.3","<0.005","3.1","87","5.7","N/A","N/A","<0.002","<0.002","<0.01","8","N/A","33.3","1.8","0.59","3","26.8","0.01","0.16","0.16","0.06","6.1","0.001","1.5"
"Port Shelter","PM3","1986-10-14","1","Bottom Water","0.9","<0.005","2.1","79","5.3","3","8","<0.002","<0.002","<0.01","8","0.3","32.8","1.8","0.75","3","26.6","0.01","0.07","0.07","0.06","2.1","0.001","2"
"Port Shelter","PM3","1986-11-17","1","Surface Water","0.6","0.04","2.1","94","6.8","46","55","0.013","0.005","0.01","8.3","<0.2","33.4","2.2","0.62","2","22","0.06","0.33","0.35","0.03","3","0.003","0.5"
"Port Shelter","PM3","1986-11-17","1","Middle Water","0.4","0.051","1.5","91","6.5","N/A","N/A","0.012","0.004","0.02","8.3","<0.2","33.4","2.2","0.63","3","22","0.07","0.61","0.63","0.02","4","0.003","1"
"Port Shelter","PM3","1986-11-17","1","Bottom Water","0.4","0.047","1.3","90","6.5","31","40","0.011","0.005","0.02","8.3","<0.2","33.2","2.2","0.62","5","22","0.06","0.28","0.3","0.02","3.1","0.003","1"
"Port Shelter","PM3","1986-12-12","1","Surface Water","1.3","0.025","2.5","101","7.8","<1","<1","0.058","0.006","0.01","8.3","<0.2","31.6","N/A","2","<0.5","19.3","0.09","0.22","0.28","0.03","0.7","0.001","<0.5"
"Port Shelter","PM3","1986-12-12","1","Middle Water","1","0.032","3.6","104","8","N/A","N/A","0.044","0.005","0.06","8.3","<0.2","32.2","N/A","2.3","1","19","0.08","0.13","0.18","0.06","0.7","0.002","1"
"Port Shelter","PM3","1986-12-12","1","Bottom Water","0.6","0.027","2.9","95","7.4","4","4","0.058","0.006","0.02","8.3","<0.2","32.2","N/A","2","0.5","19","0.09","0.1","0.16","0.03","0.8","0.001","0.5"
"Port Shelter","PM4","1986-01-03","1","Surface Water","0.4","0.015","2.1","91","7.2","N/A","N/A","<0.002","0.008","0.01","8.3","1.1","33.6","N/A","0.71","1.5","16.9","0.02","0.07","0.08","0.02","1.1","0.001","N/A"
"Port Shelter","PM4","1986-01-03","1","Middle Water","0.2","0.023","2.9","91","7.3","N/A","N/A","<0.002","0.009","0.01","8.3","<0.2","33.6","N/A","0.71","1.5","16.7","0.03","<0.05","0.06","0.03","0.9","0.001","N/A"
"Port Shelter","PM4","1986-01-03","1","Bottom Water","0.4","0.02","4","89","7.2","N/A","N/A","<0.002","0.012","0.01","8.3","0.7","33.7","N/A","0.99","3.5","16.6","0.03","<0.05","0.06","0.02","1.7","0.001","N/A"
"Port Shelter","PM4","1986-01-31","1","Surface Water","0.4","0.02","1.3","91","7.2","N/A","N/A","0.005","<0.002","0.01","8.3","0.4","33.6","N/A","0.52","1","16.9","0.03","0.17","0.18","0.03","1.1","0.001","N/A"
"Port Shelter","PM4","1986-01-31","1","Middle Water","0.2","0.017","1.1","91","7.3","N/A","N/A","0.003","<0.002","0.01","8.3","0.5","33.6","N/A","0.54","<0.5","16.7","0.02","0.14","0.14","0.04","0.9","0.001","N/A"
"Port Shelter","PM4","1986-01-31","1","Bottom Water","0.4","0.025","1.3","89","7.2","N/A","N/A","0.006","<0.002","0.01","8.3","0.5","33.7","N/A","0.63","1.5","16.6","0.03","0.2","0.21","0.03","1.7","0.001","N/A"
"Port Shelter","PM4","1986-02-28","1","Surface Water","1.7","0.023","1.3","91","7.5","N/A","N/A","0.003","<0.002","0.01","8.3","<0.2","33.4","N/A","0.73","1","14.9","0.03","0.11","0.11","0.07","1.4","0.001","N/A"
"Port Shelter","PM4","1986-02-28","1","Middle Water","1.2","0.029","1.1","90","7.5","N/A","N/A","0.004","<0.002","0.01","8.2","0.3","33.4","N/A","0.73","1","14.9","0.03","<0.05","0.06","0.05","2.1","0.001","N/A"
"Port Shelter","PM4","1986-02-28","1","Bottom Water","1.2","0.02","0.8","89","7.4","N/A","N/A","<0.002","<0.002","0.01","8.3","0.6","33.4","N/A","0.73","1","14.8","0.02","0.2","0.2","0.07","1.4","0.001","N/A"
"Port Shelter","PM4","1986-03-26","1","Surface Water","1","0.016","1.5","98","7.9","N/A","N/A","0.016","0.005","0.02","8.2","<0.2","33","N/A","0.88","1","15.7","0.04","0.49","0.51","0.07","2","0.001","N/A"
"Port Shelter","PM4","1986-03-26","1","Middle Water","1.7","0.03","1.5","96","7.9","N/A","N/A","0.015","0.005","0.01","8.1","0.3","33.1","N/A","0.8","1","15.6","0.05","0.25","0.27","0.03","1.4","0.001","N/A"
"Port Shelter","PM4","1986-03-26","1","Bottom Water","1.1","0.01","1.3","94","7.7","N/A","N/A","0.014","0.005","0.01","8.1","0.3","33.1","N/A","0.84","1","15.6","0.03","0.23","0.25","0.03","1.8","0.001","N/A"
"Port Shelter","PM4","1986-04-24","1","Surface Water","1.5","0.005","7.1","104","7.6","60","120","0.015","<0.002","<0.01","8.1","0.8","31.6","N/A","0.36","1.5","22.1","0.02","0.41","0.43","0.02","1","0.001","N/A"
"Port Shelter","PM4","1986-04-24","1","Middle Water","1.1","<0.005","4.4","92","6.7","N/A","N/A","0.003","<0.002","<0.01","8","1.5","32.2","N/A","0.41","1","22.2","0.01","0.15","0.15","0.02","1.1","0.001","N/A"
"Port Shelter","PM4","1986-04-24","1","Bottom Water","0.5","0.023","0.8","84","6.1","<1","<1","0.01","0.02","<0.01","8","0.3","33.7","N/A","0.71","1.5","20.9","0.05","0.29","0.32","0.03","5.3","0.001","N/A"
"Port Shelter","PM4","1986-05-27","1","Surface Water","0.9","0.01","1.3","106","7","<1","<1","0.005","<0.002","<0.01","8.2","0.7","32.6","N/A","0.26","2","28","0.02","0.45","0.46","0.02","3.1","0.001","N/A"
"Port Shelter","PM4","1986-05-27","1","Middle Water","0.8","0.013","1.1","105","7","N/A","N/A","<0.002","<0.002","<0.01","8.2","0.7","32.8","N/A","0.26","3.5","27.4","0.02","0.26","0.26","0.02","2.6","0.001","N/A"
"Port Shelter","PM4","1986-05-27","1","Bottom Water","0.7","0.012","1.3","80","5.8","<1","<1","0.012","<0.002","<0.01","8.2","1.5","32.2","N/A","0.41","4.5","25.8","0.03","0.84","0.85","0.02","3.4","0.001","N/A"
"Port Shelter","PM4","1986-06-19","1","Surface Water","0.6","0.026","1.3","87","5.6","3","13","0.003","<0.002","0.01","8.3","0.4","31.3","N/A","0.42","1.5","29.7","0.03","0.26","0.26","0.03","1","0.003","N/A"
"Port Shelter","PM4","1986-06-19","1","Middle Water","0.4","0.031","0.6","79","5.2","N/A","N/A","<0.002","<0.002","0.01","8.4","1.3","32.1","N/A","0.44","1","29","0.03","0.16","0.16","<0.02","0.8","0.004","N/A"
"Port Shelter","PM4","1986-06-19","1","Bottom Water","1.8","0.029","2.9","75","5","<1","<1","<0.002","<0.002","0.01","8.2","3.1","33.1","N/A","1.4","23","26.7","0.03","1.1","1.1","0.03","5.2","0.002","N/A"
"Port Shelter","PM4","1986-07-17","1","Surface Water","0.8","<0.005","2.1","95","6.2","<1","1","<0.002","<0.002","0.01","8.3","0.4","30.1","5","1.4","1","28.9","0.01","0.69","0.69","0.03","1","0.001","0.5"
"Port Shelter","PM4","1986-07-17","1","Middle Water","0.3","0.01","1.3","87","5.7","N/A","N/A","0.004","<0.002","0.02","8.3","<0.2","32.1","5","1.7","1","27.6","0.02","0.41","0.42","0.04","0.9","0.001","<0.5"
"Port Shelter","PM4","1986-07-17","1","Bottom Water","0.5","0.034","1.5","73","4.9","<1","<1","0.005","<0.002","0.01","8.2","<0.2","32.2","5","0.8","1","25.9","0.04","0.22","0.23","0.03","1.2","0.003","0.5"
"Port Shelter","PM4","1986-08-18","1","Surface Water","0.3","0.042","<0.2","83","5.2","1","2","0.004","<0.002","<0.01","8.1","0.9","27.4","N/A","1.1","2","31.4","0.05","2.1","2.11","0.07","3.8","0.004","1"
"Port Shelter","PM4","1986-08-18","1","Middle Water","0.4","0.018","0.6","81","5.1","N/A","N/A","0.003","<0.002","<0.01","8.1","0.6","27.6","N/A","1.1","3","30.5","0.02","0.5","0.5","0.02","3","0.001","1.5"
"Port Shelter","PM4","1986-08-18","1","Bottom Water","0.2","0.02","0.6","66","4.3","2","5","<0.002","<0.002","<0.01","8.1","0.6","29.4","N/A","1.1","2.5","29.2","0.02","1.2","1.2","0.04","4.2","0.002","1.5"
"Port Shelter","PM4","1986-09-15","1","Surface Water","1.2","0.007","3.4","95","6","2","3","<0.002","<0.002","<0.002","7.9","<0.2","31.5","2.1","0.11","0.5","30.9","0.01","0.4","0.4","<0.02","2.1","0.001","<0.5"
"Port Shelter","PM4","1986-09-15","1","Middle Water","1.1","<0.005","1.1","92","5.8","N/A","N/A","<0.002","<0.002","<0.002","8","<0.2","32.1","2.1","<0.05","7","30.4","0.01","0.12","0.12","<0.02","1.5","0.001","1.5"
"Port Shelter","PM4","1986-09-15","1","Bottom Water","1.5","0.006","4.2","54","3.5","1","1","<0.002","<0.002","<0.002","7.9","1.7","33","2.1","0.46","7.5","28.7","0.01","0.17","0.17","<0.02","4.6","0.001","2.5"
"Port Shelter","PM4","1986-10-14","1","Surface Water","1.3","0.012","2.1","89","5.9","3","20","<0.002","<0.002","<0.01","8","1.4","33.3","1.8","0.61","2.5","26.7","0.01","0.54","0.54","0.05","6","0.001","1"
"Port Shelter","PM4","1986-10-14","1","Middle Water","1.3","0.006","2.7","89","6","N/A","N/A","<0.002","<0.002","<0.01","8","0.8","33.4","1.8","0.59","1.5","26.7","0.01","0.17","0.17","0.04","6.9","0.001","1"
"Port Shelter","PM4","1986-10-14","1","Bottom Water","1.1","0.021","2.3","78","5.2","2","2","<0.002","<0.002","<0.01","8","0.8","33.3","1.8","0.97","3","26.6","0.02","0.51","0.51","0.06","6.9","0.001","1"
"Port Shelter","PM4","1986-11-17","1","Surface Water","0.4","0.042","2.1","94","6.8","30","33","0.009","0.004","0.02","8.3","<0.2","33.3","1.6","0.91","9","21.4","0.06","0.21","0.22","0.06","4.2","0.003","3.5"
"Port Shelter","PM4","1986-11-17","1","Middle Water","0.4","0.03","1.3","92","6.6","N/A","N/A","0.007","0.003","0.01","8.3","0.7","33.4","1.6","0.57","5.5","21.6","0.04","0.26","0.27","0.05","6.9","0.002","1"
"Port Shelter","PM4","1986-11-17","1","Bottom Water","0.5","0.017","0.6","91","6.8","12","18","0.008","0.004","0.02","8.3","1.2","33.4","1.6","0.65","4","21.8","0.03","0.14","0.15","0.04","6.3","0.001","1"
"Port Shelter","PM4","1986-12-12","1","Surface Water","0.6","0.018","2.7","97","7.5","<1","<1","0.063","0.005","0.01","8.3","<0.2","31.4","N/A","2","2.5","18.8","0.09","0.52","0.59","0.04","2.7","0.001","1"
"Port Shelter","PM4","1986-12-12","1","Middle Water","0.9","0.031","2.3","93","7.2","N/A","N/A","0.063","0.006","0.01","8.3","<0.2","32.1","N/A","4.1","2.5","18.7","0.1","0.38","0.45","0.06","2.7","0.002","1"
"Port Shelter","PM4","1986-12-12","1","Bottom Water","0.7","0.024","2.9","95","7.4","1","1","0.066","0.006","0.01","8.3","<0.2","32.1","N/A","2.8","2","18.7","0.1","0.6","0.67","0.06","2","0.001","1.5"
"Port Shelter","PM6","1986-01-15","1","Surface Water","N/A","N/A","N/A","90","N/A","45","45","N/A","N/A","N/A","N/A","N/A","32.6","N/A","N/A","N/A","16.7","N/A","N/A","N/A","N/A","2","N/A","N/A"
"Port Shelter","PM6","1986-01-15","1","Middle Water","1","N/A","N/A","94","N/A","35","35","N/A","N/A","N/A","8.2","N/A","32.3","N/A","N/A","35","16.3","N/A","N/A","N/A","N/A","1.4","N/A","N/A"
"Port Shelter","PM6","1986-01-15","1","Bottom Water","N/A","N/A","N/A","88","N/A","5","5","N/A","N/A","N/A","N/A","N/A","32.3","N/A","N/A","N/A","16.2","N/A","N/A","N/A","N/A","1.2","N/A","N/A"
"Port Shelter","PM6","1986-03-10","1","Surface Water","N/A","N/A","N/A","103","N/A","16","16","N/A","N/A","N/A","N/A","N/A","32","N/A","N/A","N/A","15.3","N/A","N/A","N/A","N/A","0.6","N/A","N/A"
"Port Shelter","PM6","1986-03-10","1","Middle Water","0.8","N/A","N/A","104","N/A","160","160","N/A","N/A","N/A","8.1","N/A","32","N/A","N/A","17","15","N/A","N/A","N/A","N/A","0.5","N/A","N/A"
"Port Shelter","PM6","1986-03-10","1","Bottom Water","N/A","N/A","N/A","107","N/A","<4","<4","N/A","N/A","N/A","N/A","N/A","32","N/A","N/A","N/A","13.8","N/A","N/A","N/A","N/A","0.7","N/A","N/A"
"Port Shelter","PM7","1986-01-03","1","Surface Water","<0.1","0.024","1.1","88","7.1","N/A","N/A","0.005","0.009","0.01","8.3","<0.2","33.6","N/A","0.77","N/A","17.2","0.04","0.18","0.19","0.03","0.8","0.001","N/A"
"Port Shelter","PM7","1986-01-03","1","Middle Water","<0.1","0.02","0.6","88","7","N/A","N/A","0.006","0.006","0.01","8.3","1","33.6","N/A","0.76","<0.5","17.1","0.03","0.12","0.13","0.03","0.9","0.001","N/A"
"Port Shelter","PM7","1986-01-03","1","Bottom Water","0.4","0.019","0.8","87","7","N/A","N/A","<0.002","0.01","0.01","8.3","1","32.9","N/A","0.75","1.5","17.1","0.03","0.09","0.1","0.03","1","0.001","N/A"
"Port Shelter","PM7","1986-01-31","1","Surface Water","<0.1","0.02","0.6","88","7.1","N/A","N/A","0.003","<0.002","0.01","8.3","0.5","33.6","N/A","0.51","1","17.2","0.02","0.2","0.2","<0.02","0.8","0.001","N/A"
"Port Shelter","PM7","1986-01-31","1","Middle Water","<0.1","0.02","<0.2","88","7","N/A","N/A","<0.002","<0.002","0.01","8.3","1","33.6","N/A","0.52","1","17.1","0.02","0.3","0.3","0.04","0.9","0.001","N/A"
"Port Shelter","PM7","1986-01-31","1","Bottom Water","0.4","0.022","0.6","87","7","N/A","N/A","0.004","<0.002","0.01","8.3","1.3","32.9","N/A","0.66","1.5","17.1","0.03","0.54","0.54","0.05","1","0.001","N/A"
"Port Shelter","PM7","1986-02-28","1","Surface Water","1.2","0.023","1","108","9","N/A","N/A","0.006","<0.002","0.01","8.2","0.9","33.4","N/A","0.63","1","14.8","0.03","<0.05","0.06","0.05","1","0.001","N/A"
"Port Shelter","PM7","1986-02-28","1","Middle Water","1.4","0.02","1.1","92","8.1","N/A","N/A","0.005","<0.002","0.01","8.2","0.6","33.3","N/A","0.63","1","14.9","0.03","<0.05","0.06","<0.02","1.4","0.001","N/A"
"Port Shelter","PM7","1986-02-28","1","Bottom Water","1.1","0.019","1.1","120","10","N/A","N/A","0.005","<0.002","0.01","8.2","0.7","33.4","N/A","0.65","1","14.7","0.03","<0.05","0.06","<0.02","1.7","0.001","N/A"
"Port Shelter","PM7","1986-03-26","1","Surface Water","1.7","0.005","1","101","8.1","N/A","N/A","0.014","0.004","0.01","8.3","0.5","33.1","N/A","0.67","1","16","0.02","0.36","0.38","0.04","1","0.001","N/A"
"Port Shelter","PM7","1986-03-26","1","Middle Water","1.5","0.013","0.6","97","7.8","N/A","N/A","0.016","0.005","0.01","8.3","<0.2","33.2","N/A","0.67","1","15.9","0.03","0.25","0.27","0.04","1.2","0.001","N/A"
"Port Shelter","PM7","1986-03-26","1","Bottom Water","1.3","0.037","0.6","89","7.3","N/A","N/A","0.02","0.009","0.01","8.2","<0.2","33.3","N/A","0.99","1","15.9","0.07","0.35","0.38","0.04","4.3","0.001","N/A"
"Port Shelter","PM7","1986-04-24","1","Surface Water","1.8","<0.005","6.5","107","7.8","6","6","0.004","<0.002","<0.01","8.3","0.6","31.1","N/A","0.21","1","21.7","0.01","0.41","0.42","0.02","1.4","0.001","N/A"
"Port Shelter","PM7","1986-04-24","1","Middle Water","0.5","<0.005","0.8","98","7.2","N/A","N/A","<0.002","<0.002","<0.01","8.3","<0.2","33.6","N/A","0.26","<0.5","20.8","0.01","0.28","0.28","<0.02","0.2","0.001","N/A"
"Port Shelter","PM7","1986-04-24","1","Bottom Water","0.3","<0.005","0.4","98","7.4","<1","<1","<0.002","<0.002","<0.01","8.4","0.3","33.9","N/A","0.24","<0.5","19.6","0.01","0.32","0.32","0.05","0.3","0.001","N/A"
"Port Shelter","PM7","1986-05-27","1","Surface Water","0.3","<0.005","0.6","106","7.1","<1","1","<0.002","<0.002","<0.01","8.2","0.4","32.9","N/A","0.3","0.5","27","0.01","0.18","0.18","0.02","1.1","0.001","N/A"
"Port Shelter","PM7","1986-05-27","1","Middle Water","0.6","0.024","4.9","103","7","N/A","N/A","<0.002","<0.002","0.01","8.1","0.4","33.6","N/A","0.68","1.5","25.2","0.03","0.28","0.28","0.02","1.9","0.001","N/A"
"Port Shelter","PM7","1986-05-27","1","Bottom Water","0.2","0.012","0.4","81","5.7","<1","<1","0.003","<0.002","0.01","8.1","0.8","33.9","N/A","0.75","2","24.9","0.02","0.25","0.25","0.02","2.4","0.001","N/A"
"Port Shelter","PM7","1986-06-19","1","Surface Water","0.4","0.024","0.4","89","5.9","<1","<1","<0.002","<0.002","0.01","8.4","<0.2","32","N/A","0.15","<0.5","28.6","0.03","0.26","0.26","<0.02","0.8","0.003","N/A"
"Port Shelter","PM7","1986-06-19","1","Middle Water","0.1","0.026","0.6","71","4.8","N/A","N/A","0.009","0.006","0.01","8.3","1.2","33.3","N/A","0.83","1","26","0.04","0.26","0.27","<0.02","1","0.002","N/A"
"Port Shelter","PM7","1986-06-19","1","Bottom Water","0.2","0.038","0.8","58","4","<1","<1","0.014","0.032","0.02","8.3","<0.2","33.9","N/A","0.98","4","25.2","0.08","0.74","0.79","0.05","1.8","0.003","N/A"
"Port Shelter","PM7","1986-07-17","1","Surface Water","0.9","<0.005","3.1","109","7.1","23","27","<0.002","<0.002","<0.01","8.2","1.8","28.5","5.6","1.2","1","28.6","0.01","0.1","0.1","<0.02","1.1","0.001","0.5"
"Port Shelter","PM7","1986-07-17","1","Middle Water","0.6","<0.005","1","90","6.2","N/A","N/A","<0.002","<0.002","<0.01","8.2","<0.2","32.1","5.6","0.55","1","25.5","0.01","1.1","1.1","<0.02","1.2","0.001","1"
"Port Shelter","PM7","1986-07-17","1","Bottom Water","0.4","<0.005","1.5","60","4.3","<1","<1","0.033","0.027","0.02","8","0.3","33.2","5.6","1.4","1","23.3","0.07","0.86","0.92","0.03","2","0.001","<0.5"
"Port Shelter","PM7","1986-08-18","1","Surface Water","0.1","0.028","0.4","92","5.8","1","3","0.003","<0.002","<0.01","8.3","<0.2","27.6","5.5","0.67","0.5","30.5","0.03","0.69","0.69","0.03","1.4","0.003","N/A"
"Port Shelter","PM7","1986-08-18","1","Middle Water","0.1","0.024","<0.5","73","4.8","N/A","N/A","0.003","<0.002","<0.01","8.2","0.4","30.3","5.5","0.94","1","28.4","0.03","1.5","1.5","0.02","1","0.002","1"
"Port Shelter","PM7","1986-08-18","1","Bottom Water","0.1","0.016","<0.5","32","2.2","<1","1","<0.002","0.169","0.02","8","1","32.9","5.5","2.7","5.5","26.2","0.19","2.1","2.27","0.04","6.6","0.001","2"
"Port Shelter","PM7","1986-09-15","1","Surface Water","0.8","<0.005","0.8","95","5.9","<1","<1","<0.002","<0.002","<0.01","8.1","0.3","31.8","4.1","0.06","4","31","0.01","0.4","0.4","<0.02","1.1","0.001","0.5"
"Port Shelter","PM7","1986-09-15","1","Middle Water","0.4","<0.005","0.8","81","5.3","N/A","N/A","<0.002","<0.002","0.01","7.9","<0.2","33.1","4.1","0.82","<0.5","28.6","0.01","0.17","0.17","<0.02","1.2","0.001","<0.5"
"Port Shelter","PM7","1986-09-15","1","Bottom Water","0.8","0.006","2.1","55","3.6","1","<1","0.013","0.038","0.01","7.9","1.1","33.7","4.1","1.2","19","27.8","0.06","0.12","0.17","0.02","16","0.001","5"
"Port Shelter","PM7","1986-10-14","1","Surface Water","0.9","0.013","1.9","86","5.7","<1","<1","0.004","<0.002","<0.01","8","<0.2","33.3","3.3","0.97","<0.5","26.8","0.02","0.21","0.22","0.03","2.5","0.001","<0.5"
"Port Shelter","PM7","1986-10-14","1","Middle Water","1.1","0.02","2.7","85","5.7","N/A","N/A","0.004","<0.002","<0.01","8","0.3","33.3","3.3","1.1","1.5","26.6","0.03","0.13","0.14","0.03","2.8","0.001","1"
"Port Shelter","PM7","1986-10-14","1","Bottom Water","0.8","0.031","1","82","5.4","<1","<1","0.009","0.003","0.01","8","0.6","33.3","3.3","1.1","8","26.5","0.04","0.43","0.44","0.03","2.3","0.001","2"
"Port Shelter","PM7","1986-11-17","1","Surface Water","0.3","0.028","0.8","97","6.9","4","5","0.006","0.005","0.01","8.3","1.1","33.5","1.7","0.54","5.5","22.4","0.04","0.18","0.19","0.05","6.3","0.002","1"
"Port Shelter","PM7","1986-11-17","1","Middle Water","0.3","0.016","1.7","94","6.7","N/A","N/A","0.008","0.006","0.02","8.3","<0.2","33.6","1.7","0.6","6","22.3","0.03","0.19","0.2","0.02","9.3","0.001","1.5"
"Port Shelter","PM7","1986-11-17","1","Bottom Water","0.3","0.019","1.3","94","6.7","1","1","0.006","0.006","0.01","8.3","0.4","33.6","1.7","0.61","7","22.3","0.03","0.18","0.19","<0.02","9.4","0.001","1.5"
"Port Shelter","PM7","1986-12-12","1","Surface Water","0.5","0.006","1.7","96","7.4","<1","<1","0.085","0.007","0.01","8.3","<0.2","31.3","7.5","3.9","0.5","19.1","0.1","0.4","0.49","0.06","0.8","0.001","0.5"
"Port Shelter","PM7","1986-12-12","1","Middle Water","0.5","0.009","1.9","93","7.2","N/A","N/A","0.085","0.008","0.01","8.3","<0.2","32.1","7.5","3.9","1","18.9","0.1","0.46","0.55","0.03","0.8","0.001","1"
"Port Shelter","PM7","1986-12-12","1","Bottom Water","0.4","0.012","1.7","91","7.1","<1","<1","0.085","0.008","0.01","8.3","0.4","32.1","7.5","2.1","1","19","0.11","0.25","0.34","0.05","1.6","0.001","1"
"Port Shelter","PM8","1986-01-03","1","Surface Water","0.5","0.021","0.8","90","7.1","N/A","N/A","0.008","0.008","0.01","8.3","<0.2","33.5","N/A","0.82","N/A","17.1","0.04","<0.05","0.07","0.02","0.9","0.001","N/A"
"Port Shelter","PM8","1986-01-03","1","Middle Water","0.3","0.023","0.4","87","7","N/A","N/A","0.009","0.007","0.01","8.3","0.6","33.5","N/A","0.82","2","17.1","0.04","0.17","0.19","0.05","2.8","0.001","N/A"
"Port Shelter","PM8","1986-01-03","1","Bottom Water","0.2","0.023","1","86","6.9","N/A","N/A","0.007","0.007","0.01","8.3","<0.2","33.5","N/A","0.79","4","17.1","0.04","0.13","0.14","0.04","1","0.001","N/A"
"Port Shelter","PM8","1986-01-31","1","Surface Water","0.5","0.017","<0.2","90","7.1","N/A","N/A","0.003","<0.002","0.01","8.3","0.7","33.5","N/A","0.59","0.5","17.1","0.02","0.07","0.07","0.02","0.9","0.001","N/A"
"Port Shelter","PM8","1986-01-31","1","Middle Water","0.3","0.017","<0.2","87","7","N/A","N/A","0.006","0.004","0.01","8.3","1.1","33.5","N/A","0.72","1","17.1","0.03","0.16","0.17","0.06","2.8","0.001","N/A"
"Port Shelter","PM8","1986-01-31","1","Bottom Water","0.2","0.022","0.6","86","6.9","N/A","N/A","0.006","0.003","0.01","8.3","0.9","33.5","N/A","0.71","5","17.1","0.03","0.17","0.18","0.03","1","0.001","N/A"
"Port Shelter","PM8","1986-02-28","1","Surface Water","0.9","0.023","0.4","91","7.7","N/A","N/A","0.033","0.011","0.02","8.2","0.7","33.9","N/A","0.92","1","14.3","0.07","N/A","N/A","0.02","2.9","0.001","N/A"
"Port Shelter","PM8","1986-02-28","1","Middle Water","1.1","0.015","0.6","90","7.6","N/A","N/A","0.034","0.012","0.01","8.2","0.6","32.9","N/A","0.9","2","14.4","0.06","0.45","0.5","0.02","2.8","0.001","N/A"
"Port Shelter","PM8","1986-02-28","1","Bottom Water","1.1","0.018","0.8","91","7.6","N/A","N/A","0.013","0.005","0.01","8.2","0.6","33.2","N/A","0.75","3.5","14.5","0.04","0.48","0.5","0.02","6.1","0.001","N/A"
"Port Shelter","PM8","1986-03-26","1","Surface Water","1.3","0.005","0.6","100","8.1","N/A","N/A","0.015","0.005","0.01","8.2","<0.2","33.3","N/A","0.76","1","16","0.03","0.2","0.22","0.02","1.6","0.001","N/A"
"Port Shelter","PM8","1986-03-26","1","Middle Water","1.5","0.01","0.8","96","7.8","N/A","N/A","0.021","0.008","0.01","8.2","0.7","33.8","N/A","0.72","2","16.2","0.04","0.29","0.32","0.04","22","0.001","N/A"
"Port Shelter","PM8","1986-03-26","1","Bottom Water","1","0.013","0.4","94","7.6","N/A","N/A","0.017","0.006","0.01","8.2","0.4","33.4","N/A","1.1","3.5","16.7","0.04","0.29","0.31","0.04","5.5","0.001","N/A"
"Port Shelter","PM8","1986-04-24","1","Surface Water","1.3","0.005","2.9","104","7.6","<1","<1","0.003","<0.002","<0.01","8.1","0.9","32.6","N/A","0.19","0.5","21.7","0.01","0.15","0.15","<0.02","0.8","0.001","N/A"
"Port Shelter","PM8","1986-04-24","1","Middle Water","0.5","<0.005","0.6","94","6.9","N/A","N/A","<0.002","<0.002","<0.01","8.1","<0.2","34.1","N/A","0.34","<0.5","21.6","0.01","0.29","0.29","0.04","0.4","0.001","N/A"
"Port Shelter","PM8","1986-04-24","1","Bottom Water","0.3","0.011","<0.2","91","6.9","1","1","0.003","<0.002","<0.01","8","0.3","34.1","N/A","0.35","0.5","19.7","0.02","0.1","0.1","<0.02","0.9","0.001","N/A"
"Port Shelter","PM8","1986-05-27","1","Surface Water","0.3","0.012","0.8","107","7.3","<1","<1","0.006","<0.002","<0.01","8.1","<0.2","33.4","N/A","0.36","1.5","26.5","0.02","1.4","1.41","0.03","1.4","0.001","N/A"
"Port Shelter","PM8","1986-05-27","1","Middle Water","0.5","0.006","4.5","92","6.5","N/A","N/A","<0.002","<0.002","0.01","8.1","<0.2","33.7","N/A","0.45","1","25","0.01","0.13","0.13","<0.02","1.9","0.001","N/A"
"Port Shelter","PM8","1986-05-27","1","Bottom Water","<0.1","0.018","1.7","84","5.9","2","<1","0.007","<0.002","0.01","8.1","<0.2","33.6","N/A","0.55","2.5","24.9","0.03","0.32","0.33","0.02","3.2","0.001","N/A"
"Port Shelter","PM8","1986-06-19","1","Surface Water","0.3","0.018","0.4","88","5.8","<1","1","0.006","<0.002","0.01","8.4","<0.2","32.6","N/A","0.29","<0.5","28","0.03","0.11","0.12","0.02","0.9","0.002","N/A"
"Port Shelter","PM8","1986-06-19","1","Middle Water","0.2","0.018","1.1","74","5.1","N/A","N/A","0.012","0.019","0.01","N/A","<0.2","33.3","N/A","0.64","1","25.9","0.05","0.16","0.19","<0.02","0.5","N/A","N/A"
"Port Shelter","PM8","1986-06-19","1","Bottom Water","0.2","0.027","1.3","63","4.4","<1","<1","0.011","0.003","0.01","8.3","<0.2","33.7","N/A","0.88","2.5","24.9","0.04","0.13","0.14","<0.02","1.5","0.002","N/A"
